name,category,scientific_name,description,image_url,source_url,extra
paralytic shellfish poisoning,food_poisoning,,"Paralytic shellfish poisoning ( PSP ) is one of the four recognized syndromes of shellfish poisoning , which share some common features and are primarily associated with bivalve mollusks (such as mussels , clams , oysters and scallops ). These shellfish are filter feeders and accumulate neurotoxins , chiefly saxitoxin , produced by microscopic algae , such as dinoflagellates , diatoms , and cyanobacteria . [ 1 ] Dinoflagellates of the genus Alexandrium are the most numerous and widespread saxitoxin producers and are responsible for PSP blooms in subarctic, temperate, and tropical locations. [ 2 ] The majority of toxic blooms have been caused by the morphospecies Alexandrium catenella , Alexandrium tamarense , Gonyaulax catenella and Alexandrium fundyense , [ 3 ] which together comprise the A. tamarense species complex. [ 4 ] In Asia, PSP is mostly associated with the occurrence of the species Pyrodinium bahamense . [ 5 ]",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Saxitoxin_neutral.svg/250px-Saxitoxin_neutral.svg.png,https://en.wikipedia.org/wiki/Paralytic_shellfish_poisoning,"{""section"": ""Natural toxins"", ""type"": ""agent""}"
Scombrotoxin,food_poisoning,,"Scombroid food poisoning , also known as simply scombroid , is a foodborne illness that typically results from eating spoiled fish. [ 2 ] [ 4 ] Symptoms may include flushed skin , sweating , headache , itchiness , blurred vision , abdominal cramps and diarrhea . [ 2 ] [ 5 ] Onset of symptoms is typically 10 to 60 minutes after eating and can last for up to two days. [ 2 ] Rarely, breathing problems, difficulty swallowing, redness of the mouth, or an irregular heartbeat may occur. [ 2 ] [ 5 ]",https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Histamine_3D_ball.png/250px-Histamine_3D_ball.png,https://en.wikipedia.org/wiki/Scombrotoxin,"{""section"": ""Natural toxins"", ""type"": ""agent""}"
Tetrodotoxin,food_poisoning,,"Tetrodotoxin ( TTX ) is a potent neurotoxin . Its name derives from Tetraodontiformes , an order that includes pufferfish , porcupinefish , ocean sunfish , and triggerfish ; several of these species carry the toxin. Although tetrodotoxin was discovered in these fish, it is found in several other animals (e.g., in blue-ringed octopuses , rough-skinned newts , and moon snails ). It is also produced by certain infectious or symbiotic bacteria like Pseudoalteromonas , Pseudomonas , and Vibrio as well as other species found in symbiotic relationships with animals and plants. [ 1 ] [ 2 ]",https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Tetrodotoxin.svg/250px-Tetrodotoxin.svg.png,https://en.wikipedia.org/wiki/Tetrodotoxin,"{""section"": ""Natural toxins"", ""type"": ""agent""}"
Prions,food_poisoning,,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/PDB_6DU9.png/250px-PDB_6DU9.png,https://en.wikipedia.org/wiki/Prion,"{""section"": ""Other pathogenic agents"", ""type"": ""agent""}"
Mycotoxicology,food_poisoning,,"Mycotoxicology is the branch of mycology that focuses on analyzing and studying the toxins produced by fungi , known as mycotoxins . [ 1 ] In the food industry it is important to adopt measures that keep mycotoxin levels as low as practicable, especially those that are heat-stable. These chemical compounds are the result of secondary metabolism initiated in response to specific developmental or environmental signals. This includes biological stress from the environment, such as lower nutrients or competition for those available. Under this secondary path the fungus produces a wide array of compounds in order to gain some level of advantage, such as incrementing the efficiency of metabolic processes to gain more energy from less food, or attacking other microorganisms and being able to use their remains as a food source.",https://upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/60px-Question_book-new.svg.png,https://en.wikipedia.org/wiki/Mycotoxicology,"{""section"": ""See also"", ""type"": ""agent""}"
Endotoxin,food_poisoning,,"Lipopolysaccharide ( LPS ), now more commonly known as endotoxin , [ 1 ] [ 2 ] is a collective term for components of the outermost membrane of the cell envelope of Gram-negative bacteria , [ 3 ] such as E. coli and Salmonella [ 4 ] with a common structural architecture. Lipopolysaccharides are large molecules consisting of three parts: an outer core polysaccharide termed the O- antigen , an inner core oligosaccharide and lipid A (from which toxicity is largely derived), all covalently linked. In current terminology, the term endotoxin is often used synonymously with LPS, although there are a few endotoxins (in the original sense of toxins that are inside the bacterial cell that are released when the cell disintegrates) that are not related to LPS, such as the so-called delta endotoxin proteins produced by Bacillus thuringiensis . [ 5 ]",https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/LPS.svg/250px-LPS.svg.png,https://en.wikipedia.org/wiki/Endotoxin,"{""section"": ""External links"", ""type"": ""agent""}"
Exotoxin,food_poisoning,,"An exotoxin is a toxin secreted by bacteria . [ 1 ] An exotoxin can cause damage to the host by destroying cells or disrupting normal cellular metabolism . They are highly potent and can cause major damage to the host. Exotoxins may be secreted, or, similar to endotoxins , may be released during lysis of the cell. Gram negative pathogens may secrete outer membrane vesicles containing lipopolysaccharide endotoxin and some virulence proteins in the bounding membrane along with some other toxins as intra-vesicular contents, thus adding a previously unforeseen dimension to the well-known eukaryote process of membrane vesicle trafficking , which is quite active at the host–pathogen interface .",https://upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/60px-Question_book-new.svg.png,https://en.wikipedia.org/wiki/Exotoxin,"{""section"": ""External links"", ""type"": ""agent""}"
Multidrug-resistant bacteria,food_poisoning,,"Multidrug-resistant ( MDR ) bacteria are bacteria that are resistant to three or more classes of antimicrobial drugs, [ 1 ] making them hard to treat. [ 2 ] MDR bacteria have seen an increase in prevalence in recent years [ clarification needed ] [ 3 ] and pose serious risks to public health . [ 4 ] Previously, MDR bacteria were primarily associated with hospital-acquired infections, but have increasingly become a major cause of community-acquired infections. The spread of MDR bacteria in society has led to increased morbidity, mortality and economic burden. [ 2 ] [ 5 ] MDR bacteria can be broken into 3 main categories: Gram-positive , Gram-negative , and other ( acid-stain ). These bacteria employ various adaptations to avoid or mitigate the damage done by antimicrobials. With increased access to modern medicine there has been a sharp increase in the amount of antibiotics consumed. [ 4 ] Given the abundant use of antibiotics there has been a considerable increase in the evolution of antimicrobial resistance factors, now outpacing the development of new antibiotics. [ 6 ]",https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Antimicrobial_resistance.jpg/250px-Antimicrobial_resistance.jpg,https://en.wikipedia.org/wiki/Multidrug-resistant_bacteria,"{""section"": ""External links"", ""type"": ""agent""}"
Endogenous reactivation,food_poisoning,,"Virus latency (or viral latency ) is the ability of a pathogenic virus to lie dormant ( latent ) within a cell, denoted as the lysogenic part of the viral life cycle. [ 1 ] A latent viral infection is a type of persistent viral infection which is distinguished from a chronic viral infection. Latency is the phase in certain viruses' life cycles in which, after initial infection, proliferation of virus particles ceases. However, the viral genome is not eradicated. The virus can reactivate and begin producing large amounts of viral progeny (the lytic part of the viral life cycle ) without the host becoming reinfected by new outside virus, and stays within the host indefinitely. [ 2 ]",https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Sida-aids.png/40px-Sida-aids.png,https://en.wikipedia.org/wiki/Virus_latency,"{""section"": ""External links"", ""type"": ""agent""}"
Agent-based model,food_poisoning,,"Agent-based models have many applications in biology , primarily due to the characteristics of the modeling method. Agent-based modeling is a rule-based, computational modeling methodology that focuses on rules and interactions among the individual components or the agents of the matrix . [ 1 ] The goal of this modeling method is to generate populations of the system components of interest and simulate their interactions in a virtual world. Agent-based models start with rules for behavior and seek to reconstruct, through computational instantiation of those behavioral rules, the observed patterns of behavior. [ 1 ]",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Auklet_flock_Shumagins_1986.jpg/250px-Auklet_flock_Shumagins_1986.jpg,https://en.wikipedia.org/wiki/Agent-based_model_in_biology#Bacteria_aggregation_leading_to_biofilm_formation,"{""section"": ""External links"", ""type"": ""agent""}"
Emergent virus,food_poisoning,,"An emergent virus (or emerging virus ) is a virus that is either newly appeared , notably increasing in incidence / geographic range or has the potential to increase in the near future. [ 1 ] Emergent viruses are a leading cause of emerging infectious diseases and raise public health challenges globally, given their potential to cause outbreaks of disease which can lead to epidemics and pandemics . [ 2 ] As well as causing disease , emergent viruses can also have severe economic implications. [ 3 ] Recent examples include the SARS-related coronaviruses , which have caused the 2002–2004 outbreak of SARS ( SARS-CoV-1 ) and the 2019–2023 pandemic of COVID-19 ( SARS-CoV-2 ). [ 4 ] [ 5 ] Other examples include the human immunodeficiency virus , which causes HIV/AIDS ; the viruses responsible for Ebola ; [ 6 ] the H5N1 influenza virus responsible for avian influenza ; [ 7 ] and H1N1/09 , which caused the 2009 swine flu pandemic [ 8 ] (an earlier emergent strain of H1N1 caused the 1918 Spanish flu pandemic). [ 9 ] Viral emergence in humans is often a consequence of zoonosis , which involves a cross-species jump of a viral disease into humans from other animals. As zoonotic viruses exist in animal reservoirs , they are much more difficult to eradicate and can therefore establish persistent infections in human populations. [ 10 ]",https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Wikipedia-Bats-001-v01.jpg/330px-Wikipedia-Bats-001-v01.jpg,https://en.wikipedia.org/wiki/Emergent_virus,"{""section"": ""External links"", ""type"": ""agent""}"
Lead poisoning,food_poisoning,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Lead_PoisoningRadio.jpg/250px-Lead_PoisoningRadio.jpg,https://en.wikipedia.org/wiki/Lead_poisoning,"{""section"": ""External links"", ""type"": ""agent""}"
Amoebiasis,food_poisoning,,"Amoebiasis , or amoebic dysentery , is an infection of the intestines caused by a parasitic amoeba Entamoeba histolytica . [ 4 ] [ 5 ] Amoebiasis can be present with no, mild, or severe symptoms . [ 2 ] Symptoms may include lethargy , loss of weight , colonic ulcerations , abdominal pain , diarrhea , or bloody diarrhea . [ 6 ] [ 2 ] Complications can include inflammation and ulceration of the colon with tissue death or perforation , which may result in peritonitis . [ 2 ] Anemia may develop if there is prolonged gastric bleeding. [ 2 ]",https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Amebiasis_LifeCycle.gif/250px-Amebiasis_LifeCycle.gif,https://en.wikipedia.org/wiki/Amoebiasis,"{""section"": ""External links"", ""type"": ""agent""}"
Giardiasis,food_poisoning,,"Giardiasis is a parasitic disease caused by the protist enteropathogen Giardia duodenalis (also known as G. lamblia and G. intestinalis ), especially common in children and travelers. [ 3 ] [ 4 ] Infected individuals experience steatorrhea , a type of diarrhea with fatty sticky stool; abdominal pain , weight loss , and weakness due to dehydration and malabsorption . [ 1 ] Less common symptoms include skin rash, hives and joint swelling . [ 1 ] Symptoms usually begin one to three weeks after exposure and, without treatment, may last two to six weeks or longer. [ 5 ] Some infected individuals experience mild or no symptoms and remain symptom-free even if the infection persists for a long time. [ 6 ]",https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Giardia_lamblia_SEM_8698_lores.jpg/330px-Giardia_lamblia_SEM_8698_lores.jpg,https://en.wikipedia.org/wiki/Giardiasis,"{""section"": ""External links"", ""type"": ""agent""}"
Trichinosis,food_poisoning,,"Trichinosis , also known as trichinellosis , is a parasitic disease caused by roundworms of the Trichinella genus. [ 1 ] During the initial infection, invasion of the intestines can result in diarrhea , abdominal pain , and vomiting . [ 1 ] Migration of larvae to muscle, which occurs about a week after being infected, can cause swelling of the face, inflammation of the whites of the eyes , fever , muscle pains , and a rash . [ 1 ] Minor infection may be without symptoms . [ 1 ] Complications may include inflammation of heart muscle , central nervous system involvement, and inflammation of the lungs . [ 1 ]",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Trichinella_HBb.jpg/250px-Trichinella_HBb.jpg,https://en.wikipedia.org/wiki/Trichinosis,"{""section"": ""External links"", ""type"": ""agent""}"
Botulism,food_poisoning,,"Botulism is a rare and potentially fatal illness caused by botulinum toxin (commonly referred to as botox), which is produced by the bacterium Clostridium botulinum . The disease begins with weakness, blurred vision, feeling tired , and trouble speaking. This may then be followed by weakness of the arms, chest muscles, and legs. Vomiting, swelling of the abdomen, and diarrhea may also occur. The disease does not usually affect consciousness or cause a fever .",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Botulism1and2.JPG/250px-Botulism1and2.JPG,https://en.wikipedia.org/wiki/Botulism,"{""section"": ""External links"", ""type"": ""agent""}"
Campylobacter jejuni,food_poisoning,,"Campylobacter jejuni is a species of pathogenic bacteria that is commonly associated with poultry, and is also often found in animal feces . This species of microbe is one of the most common causes of food poisoning in Europe and in the US, with the vast majority of cases occurring as isolated events rather than mass outbreaks. Active surveillance through the Foodborne Diseases Active Surveillance Network (FoodNet) indicates that about 20 cases are diagnosed each year for each 100,000 people in the US, while many more cases are undiagnosed or unreported; the CDC estimates a total of 1.5 million infections every year. [ 1 ] The European Food Safety Authority reported 246,571 cases in 2018, and estimated approximately nine million cases of human campylobacteriosis per year in the European Union. [ 2 ] In Africa, Asia, and the Middle East, data indicates that C. jejuni infections are endemic . [ 3 ]",https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/ARS_Campylobacter_jejuni.jpg/250px-ARS_Campylobacter_jejuni.jpg,https://en.wikipedia.org/wiki/Campylobacter_jejuni,"{""section"": ""External links"", ""type"": ""agent""}"
Escherichia coli O104:H4,food_poisoning,,"Escherichia coli O104:H4 is an enteroaggregative Escherichia coli serovar of the bacterium Escherichia coli , and the cause of the 2011 Escherichia coli O104:H4 outbreak . [ 1 ] The ""O"" in the serological classification identifies the cell wall lipopolysaccharide antigen, and the ""H"" identifies the flagella antigen.",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,https://en.wikipedia.org/wiki/Escherichia_coli_O104:H4,"{""section"": ""External links"", ""type"": ""agent""}"
Shigatoxigenic and verotoxigenic E. coli,food_poisoning,,"Shigatoxigenic Escherichia coli ( STEC ) and verotoxigenic E. coli ( VTEC ) are strains of the bacterium Escherichia coli that produce Shiga toxin (or verotoxin). [ a ] Only a minority of the strains cause illness in humans. [ 2 ] [ failed verification ] The ones that do are collectively known as enterohemorrhagic E. coli ( EHEC ) and are major causes of foodborne illness . When infecting the large intestine of humans, they often cause gastroenteritis , enterocolitis , and bloody diarrhea (hence the name ""enterohemorrhagic"") and sometimes cause a severe complication called hemolytic-uremic syndrome (HUS). [ 3 ] [ 4 ] Cattle are an important natural reservoir for EHEC because the colonised adult ruminants are asymptomatic . This is because they lack vascular expression of the target receptor for Shiga toxins. [ 5 ] The group and its subgroups are known by various names . They are distinguished from other strains of intestinal pathogenic E. coli including enterotoxigenic E. coli (ETEC), enteropathogenic E. coli (EPEC), enteroinvasive E. coli (EIEC), enteroaggregative E. coli (EAEC), and diffusely adherent E. coli (DAEC). [ 6 ]",https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/QseCE_signalling_cascade_for_EHEC.jpg/250px-QseCE_signalling_cascade_for_EHEC.jpg,https://en.wikipedia.org/wiki/Shigatoxigenic_and_verotoxigenic_Escherichia_coli,"{""section"": ""External links"", ""type"": ""agent""}"
Mycotoxins,food_poisoning,,"A mycotoxin (from the Greek μύκης mykes , ""fungus"" and τοξικός toxikos , ""poisonous"") [ 1 ] [ 2 ] is a toxic secondary metabolite produced by fungi [ 3 ] [ 4 ] and is capable of causing disease and death in both humans and other animals. [ 5 ] [ 6 ] The term 'mycotoxin' is usually reserved for the toxic chemical products produced by fungi that readily colonize crops. [ 7 ]",https://upload.wikimedia.org/wikipedia/en/thumb/4/4a/Commons-logo.svg/40px-Commons-logo.svg.png,https://en.wikipedia.org/wiki/Mycotoxin,"{""section"": ""External links"", ""type"": ""agent""}"
Shellfish poisoning,food_poisoning,,"Shellfish poisoning includes four syndromes that share some common features and are primarily associated with bivalve molluscs (such as mussels , clams , oysters and scallops ). [ 1 ] As filter feeders , these shellfish may accumulate toxins produced by microscopic organisms, such as cyanobacteria , diatoms and dinoflagellates .",https://upload.wikimedia.org/wikipedia/en/thumb/9/96/Symbol_category_class.svg/20px-Symbol_category_class.svg.png,https://en.wikipedia.org/wiki/Shellfish_poisoning,"{""section"": ""External links"", ""type"": ""agent""}"
Devon colic,food_poisoning,,"Devon colic was a condition that affected people in the English county of Devon during parts of the 17th and 18th centuries, before it was discovered to be lead poisoning .",https://upload.wikimedia.org/wikipedia/commons/6/6c/Cyder-rebuttal.jpg,https://en.wikipedia.org/wiki/Devon_colic,"{""section"": ""External links"", ""type"": ""agent""}"
1858 Bradford sweets poisoning,food_poisoning,,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/The_Great_Lozenge-Maker_A_Hint_to_Paterfamilias.jpg/330px-The_Great_Lozenge-Maker_A_Hint_to_Paterfamilias.jpg,https://en.wikipedia.org/wiki/1858_Bradford_sweets_poisoning,"{""section"": ""External links"", ""type"": ""agent""}"
1900 English beer poisoning,food_poisoning,,"In 1900, more than 6,000 people in England were poisoned by arsenic -tainted beer, with more than 70 of the affected dying as a result. The food safety crisis was caused by arsenic entering the supply chain through impure sugar which had been made with contaminated sulphuric acid . The illness was prevalent across the Midlands and North West England , with Manchester being the most heavily affected. [ 1 ]",https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/1900_Arsenical_Poisoning_Victim.png/250px-1900_Arsenical_Poisoning_Victim.png,https://en.wikipedia.org/wiki/1900_English_beer_poisoning,"{""section"": ""External links"", ""type"": ""agent""}"
Morinaga Milk arsenic poisoning incident,food_poisoning,,"The Morinaga Milk arsenic poisoning incident occurred in 1955 in Japan and is believed to have resulted in the deaths of over 100 infants. [ 1 ] The incident occurred when arsenic was inadvertently added to dried milk via the use of an industrial grade monosodium phosphate additive. [ 2 ] This incident also led to negative health effects for thousands of other infants and individuals, which has had lingering health effects. [ 2 ] [ 3 ]",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Translation_to_english_arrow.svg/60px-Translation_to_english_arrow.svg.png,https://en.wikipedia.org/wiki/Morinaga_Milk_arsenic_poisoning_incident,"{""section"": ""External links"", ""type"": ""agent""}"
1971 Iraq poison grain disaster,food_poisoning,,,https://upload.wikimedia.org/wikipedia/en/thumb/9/94/Symbol_support_vote.svg/20px-Symbol_support_vote.svg.png,https://en.wikipedia.org/wiki/1971_Iraq_poison_grain_disaster,"{""section"": ""External links"", ""type"": ""agent""}"
Toxic oil syndrome,food_poisoning,,"Toxic oil syndrome ( TOS ) or simply toxic syndrome ( Spanish : síndrome del aceite tóxico or síndrome tóxico ) is a musculoskeletal disease . A 1981 outbreak in Spain which affected more than 20,000 people, with over 330 dying within a few months and a few thousand remaining disabled, is thought to have been caused by contaminated colza (rapeseed) oil . It was unique because of its size, the novelty of the clinical condition, and the complexity of its aetiology . Its first appearance was as a lung disease, with unusual features, though the symptoms initially resembled a lung infection . The disease appeared to be restricted to certain geographical localities, and several members of a family could be affected, even while their neighbours had no symptoms. Following the acute phase, a range of other chronic symptoms was apparent. [ 1 ]",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Villa_de_Vallecas_abre_un_espacio_en_memoria_de_las_v%C3%ADctimas_del_S%C3%ADndrome_del_Aceite_T%C3%B3xico_01.jpg/250px-Villa_de_Vallecas_abre_un_espacio_en_memoria_de_las_v%C3%ADctimas_del_S%C3%ADndrome_del_Aceite_T%C3%B3xico_01.jpg,https://en.wikipedia.org/wiki/Toxic_oil_syndrome,"{""section"": ""External links"", ""type"": ""agent""}"
Jack in the Box E. coli outbreak,food_poisoning,,"The 1992–1993 Jack in the Box E. coli outbreak occurred when the Escherichia coli O157:H7 bacterium (originating from contaminated beef patties) killed 4 children and infected 732 people across four US states. [ 1 ] [ 2 ] The outbreak involved 73 Jack in the Box restaurants in California , Idaho , Washington , and Nevada , and has been described as ""far and away the most infamous food poison outbreak in contemporary history."" [ 3 ] [ 4 ] The majority of the affected were under 10 years old. [ 5 ] [ 6 ] Four children died and 178 others were left with permanent injury including kidney and brain damage. [ 7 ] [ 8 ] [ 9 ] [ 10 ] [ 11 ]",https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/JackInTheBoxLogo.svg/250px-JackInTheBoxLogo.svg.png,https://en.wikipedia.org/wiki/1993_Jack_in_the_Box_E._coli_outbreak,"{""section"": ""External links"", ""type"": ""agent""}"
1996 Odwalla E. coli outbreak,food_poisoning,,"The 1996 Odwalla E. coli outbreak began on October 7, 1996, when American food company Odwalla produced a batch of unpasteurized apple juice using blemished fruit contaminated with the E. coli bacterium, which ultimately killed a 16-month-old girl and sickened 70 people in California, Colorado, Washington state, and British Columbia , of whom 25 were hospitalized and 14 developed hemolytic uremic syndrome . [ 1 ] Odwalla made and marketed unpasteurized fruit juices for the health segment of the juice market. [ 2 ]",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Foodlogo2.svg/20px-Foodlogo2.svg.png,https://en.wikipedia.org/wiki/1996_Odwalla_E._coli_outbreak,"{""section"": ""External links"", ""type"": ""agent""}"
2006 North American E. coli outbreaks,food_poisoning,,"In 2006, there were several outbreaks of foodborne illness from spinach and lettuce contaminated by E. coli O157:H7 . [ citation needed ]",https://upload.wikimedia.org/wikipedia/en/0/00/E.coli_outbreak_2.png,https://en.wikipedia.org/wiki/2006_North_American_E._coli_O157:H7_outbreaks,"{""section"": ""External links"", ""type"": ""agent""}"
2008 Canada listeriosis outbreak,food_poisoning,,"The 2008 Canadian listeriosis outbreak was a widespread outbreak of listeriosis in Canada linked to cold cuts from a Maple Leaf Foods plant in Toronto , Ontario . There were 57 total confirmed cases, resulting in 23 deaths. [ 1 ]",https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/2008_listeriosis_outbreak.jpg/330px-2008_listeriosis_outbreak.jpg,https://en.wikipedia.org/wiki/2008_Canada_listeriosis_outbreak,"{""section"": ""External links"", ""type"": ""agent""}"
2008 United States salmonellosis outbreak,food_poisoning,,"The 2008 United States salmonellosis outbreak was an outbreak of salmonellosis across multiple U.S. states due to Salmonella enterica serovar Saintpaul. Over the course of the outbreak, 1442 cases were identified across 43 U.S. states, the District of Columbia , and Canada . The U.S. Centers for Disease Control and Prevention (CDC) investigation determined that jalapeño peppers imported from Mexico as well as Serrano peppers were major sources of the outbreak. Tomatoes may have been a source as well. The outbreak lasted from April to August 2008. [ 1 ]",https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/CDC_tomato_map3.png/500px-CDC_tomato_map3.png,https://en.wikipedia.org/wiki/2008_United_States_salmonellosis_outbreak,"{""section"": ""External links"", ""type"": ""agent""}"
2011 Germany E. coli outbreak,food_poisoning,,"A novel strain of Escherichia coli O104:H4 bacteria caused a serious outbreak of foodborne illness focused in northern Germany in May through June 2011. The illness was characterized by bloody diarrhea , with a high frequency of serious complications, including hemolytic–uremic syndrome (HUS), a condition that requires urgent treatment. The outbreak was originally thought to have been caused by an enterohemorrhagic (EHEC) strain of E. coli , but it was later shown to have been caused by an enteroaggregative E. coli (EAEC) strain that had acquired the genes to produce Shiga toxins , present in organic fenugreek sprouts.",https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Schizocyte_smear_2009-12-22.JPG/250px-Schizocyte_smear_2009-12-22.JPG,https://en.wikipedia.org/wiki/2011_Germany_E._coli_O104:H4_outbreak,"{""section"": ""External links"", ""type"": ""agent""}"
2011 United States listeriosis outbreak,food_poisoning,,"The 2011 United States listeriosis outbreak was a widespread outbreak of Listeria monocytogenes food poisoning across 28 US states that resulted from contaminated cantaloupes linked to Jensen Farms of Holly, Colorado . As of the final report on August 27, 2012, there were 33 deaths and 147 total confirmed cases since the beginning of the first recorded case on July 31, 2011. [ 2 ] It was the worst foodborne illness outbreak in the United States, measured by the number of deaths, since the Centers for Disease Control and Prevention began tracking outbreaks in the 1970s, or tied with the worst, an outbreak of Listeria from cheese in 1985, depending on which CDC report is used. [ 3 ]",https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Cucumis_melo_var._reticulatus_%28photo_by_Scott_Bauer%29.jpg/330px-Cucumis_melo_var._reticulatus_%28photo_by_Scott_Bauer%29.jpg,https://en.wikipedia.org/wiki/2011_United_States_listeriosis_outbreak,"{""section"": ""External links"", ""type"": ""agent""}"
Bihar school meal poisoning,food_poisoning,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/India_Bihar_locator_map.svg/330px-India_Bihar_locator_map.svg.png,https://en.wikipedia.org/wiki/Bihar_school_meal_poisoning_incident,"{""section"": ""External links"", ""type"": ""agent""}"
2015 Mozambique funeral beer poisoning,food_poisoning,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Mozambique_adm_location_map.svg/250px-Mozambique_adm_location_map.svg.png,https://en.wikipedia.org/wiki/Mozambique_funeral_beer_poisoning,"{""section"": ""External links"", ""type"": ""agent""}"
2017–2018 South African listeriosis outbreak,food_poisoning,,"The 2017–2018 South African listeriosis outbreak was a widespread outbreak of Listeria monocytogenes food poisoning that resulted from contaminated processed meats produced by Enterprise Foods , a subsidiary of Tiger Brands , [ 2 ] in Polokwane . There were 1,060 confirmed cases of listeriosis during the outbreak, and about 216 deaths. [ 1 ] It is the world's deadliest listeriosis outbreak. [ 3 ]",https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Enerprise_corned_meats.jpg/330px-Enerprise_corned_meats.jpg,https://en.wikipedia.org/wiki/2017%E2%80%932018_South_African_listeriosis_outbreak,"{""section"": ""External links"", ""type"": ""agent""}"
2024 United Kingdom Shigatoxigenic E. coli outbreak,food_poisoning,,"The 2024 United Kingdom shigatoxigenic E. coli outbreak was a Shigatoxigenic Escherichia coli (STEC) O145 outbreak that is believed to have occurred in prepackaged supermarket sandwiches, salads, wraps distributed to and sold in multiple supermarket chains across the United Kingdom such as Aldi , Asda , Co-op , Morrisons , Sainsbury's , WHSmith , and Tesco . As of 27 June 2024, 1 person has died, [ 1 ] 211 people were affected by E. coli symptoms, with 67 people requiring hospitalization. [ 2 ]",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Foodlogo2.svg/20px-Foodlogo2.svg.png,https://en.wikipedia.org/wiki/2024_United_Kingdom_Shigatoxigenic_E._coli_outbreak,"{""section"": ""External links"", ""type"": ""agent""}"
List of foodborne illness outbreaks,food_poisoning,,"This is a list of foodborne illness outbreaks . A foodborne illness may be from an infectious disease , heavy metals , chemical contamination , or from natural toxins, such as those found in poisonous mushrooms .",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Foodlogo2.svg/20px-Foodlogo2.svg.png,https://en.wikipedia.org/wiki/List_of_foodborne_illness_outbreaks,"{""type"": ""outbreak_list""}"
